ENSEMBL_RNOR,Symbol
ENSRNOG00000040189,AABR07041725.1
ENSRNOG00000033679,AABR07041771.1
ENSRNOG00000041292,AABR07041787.1
ENSRNOG00000026379,AABR07041963.1
ENSRNOG00000060457,AABR07041963.2
ENSRNOG00000032088,AABR07042039.1
ENSRNOG00000002734,AABR07042077.1
ENSRNOG00000047001,AABR07042077.2
ENSRNOG00000041307,AABR07042257.1
ENSRNOG00000037452,AABR07042542.1
ENSRNOG00000026262,AABR07042571.1
ENSRNOG00000060425,AABR07042571.2
ENSRNOG00000031076,AABR07042669.1
ENSRNOG00000062009,AABR07042669.2
ENSRNOG00000000252,AABR07042687.1
ENSRNOG00000043099,AABR07042687.2
ENSRNOG00000023805,AABR07042789.1
ENSRNOG00000059619,AABR07042789.2
ENSRNOG00000036418,AABR07042794.1
ENSRNOG00000013826,AABR07042866.1
ENSRNOG00000054418,AABR07042866.2
ENSRNOG00000013839,AABR07042875.1
ENSRNOG00000054427,AABR07042875.2
ENSRNOG00000032666,AABR07042915.1
ENSRNOG00000041601,AABR07043071.1
ENSRNOG00000033819,AABR07043141.1
ENSRNOG00000024754,AABR07043169.1
ENSRNOG00000036416,AABR07043169.2
ENSRNOG00000059917,AABR07043169.2
ENSRNOG00000028320,AABR07043598.1
ENSRNOG00000061054,AABR07043598.2
ENSRNOG00000042410,AABR07043601.1
ENSRNOG00000027022,AABR07043654.1
ENSRNOG00000060660,AABR07043654.2
ENSRNOG00000029323,AABR07043702.1
ENSRNOG00000061405,AABR07043702.2
ENSRNOG00000033224,AABR07043813.1
ENSRNOG00000032799,AABR07043823.1
ENSRNOG00000028578,AABR07044065.1
ENSRNOG00000061140,AABR07044065.2
ENSRNOG00000038057,AABR07044111.1
ENSRNOG00000041787,AABR07044171.1
ENSRNOG00000000748,AABR07044273.1
ENSRNOG00000044512,AABR07044273.2
ENSRNOG00000041610,AABR07044555.1
ENSRNOG00000030677,AABR07044581.1
ENSRNOG00000061870,AABR07044581.2
ENSRNOG00000041291,AABR07044767.1
ENSRNOG00000000650,AABR07044838.1
ENSRNOG00000044126,AABR07044838.2
ENSRNOG00000026813,AABR07044933.1
ENSRNOG00000060579,AABR07044933.2
ENSRNOG00000041541,AABR07045274.1
ENSRNOG00000033652,AABR07045321.1
ENSRNOG00000025179,AABR07045322.1
ENSRNOG00000060065,AABR07045322.2
ENSRNOG00000032548,AABR07045337.1
ENSRNOG00000041438,AABR07045391.1
ENSRNOG00000032964,AABR07045454.1
ENSRNOG00000036439,AABR07045454.2
ENSRNOG00000037628,AABR07045487.1
ENSRNOG00000031969,AABR07045632.1
ENSRNOG00000036485,AABR07046831.1
ENSRNOG00000008861,AABR07047011.1
ENSRNOG00000051625,AABR07047011.2
ENSRNOG00000036484,AABR07047044.1
ENSRNOG00000029050,AABR07047221.1
ENSRNOG00000061302,AABR07047221.2
ENSRNOG00000036483,AABR07047249.1
ENSRNOG00000032078,AABR07047293.1
ENSRNOG00000036482,AABR07047331.1
ENSRNOG00000006971,AABR07047593.1
ENSRNOG00000050316,AABR07047593.2
ENSRNOG00000024161,AABR07047598.1
ENSRNOG00000059724,AABR07047598.2
ENSRNOG00000032999,AABR07047606.1
ENSRNOG00000036481,AABR07047693.1
ENSRNOG00000023101,AABR07047835.1
ENSRNOG00000059410,AABR07047835.2
ENSRNOG00000005694,AABR07048253.1
ENSRNOG00000049399,AABR07048253.2
ENSRNOG00000033271,AABR07048271.1
ENSRNOG00000017640,AABR07048280.1
ENSRNOG00000056603,AABR07048280.2
ENSRNOG00000027547,AABR07048308.1
ENSRNOG00000031590,AABR07048308.2
ENSRNOG00000060823,AABR07048308.2
ENSRNOG00000038905,AABR07048397.1
ENSRNOG00000041560,AABR07048892.1
ENSRNOG00000032203,AABR07049040.1
ENSRNOG00000006721,AABR07049064.1
ENSRNOG00000050119,AABR07049064.2
ENSRNOG00000024197,AABR07049149.1
ENSRNOG00000059736,AABR07049149.2
ENSRNOG00000026234,AABR07049299.1
ENSRNOG00000060415,AABR07049299.2
ENSRNOG00000036475,AABR07049302.1
ENSRNOG00000041523,AABR07049316.1
ENSRNOG00000008914,AABR07049348.1
ENSRNOG00000051650,AABR07049348.2
ENSRNOG00000008953,AABR07049353.1
ENSRNOG00000051677,AABR07049353.2
ENSRNOG00000041506,AABR07049385.1
ENSRNOG00000037977,AABR07049401.1
ENSRNOG00000037974,AABR07049405.1
ENSRNOG00000023286,AABR07049408.1
ENSRNOG00000059462,AABR07049408.2
ENSRNOG00000022150,AABR07049524.1
ENSRNOG00000059086,AABR07049524.2
ENSRNOG00000042667,AABR07049574.1
ENSRNOG00000041600,AABR07049764.1
ENSRNOG00000029310,AABR07049918.1
ENSRNOG00000061397,AABR07049918.2
ENSRNOG00000036470,AABR07050156.1
ENSRNOG00000041443,AABR07050160.1
ENSRNOG00000022457,AABR07050176.1
ENSRNOG00000059194,AABR07050176.2
ENSRNOG00000037091,AABR07050222.1
ENSRNOG00000041579,AABR07050445.1
ENSRNOG00000005062,AABR07051190.1
ENSRNOG00000048915,AABR07051190.2
ENSRNOG00000036451,AABR07051207.1
ENSRNOG00000024412,AABR07051240.1
ENSRNOG00000059797,AABR07051240.2
ENSRNOG00000026208,AABR07051260.1
ENSRNOG00000060405,AABR07051260.2
ENSRNOG00000041308,AABR07051508.1
ENSRNOG00000038274,AABR07051533.1
ENSRNOG00000042083,AABR07051562.1
ENSRNOG00000029562,AABR07051626.1
ENSRNOG00000061476,AABR07051626.2
ENSRNOG00000031229,AABR07051735.1
ENSRNOG00000062072,AABR07051735.2
ENSRNOG00000039141,AABR07051793.1
ENSRNOG00000015854,AABR07051831.1
ENSRNOG00000055546,AABR07051831.2
ENSRNOG00000039025,AABR07051947.1
ENSRNOG00000021999,AABR07051982.1
ENSRNOG00000059050,AABR07051982.2
ENSRNOG00000033278,AABR07051996.1
ENSRNOG00000005951,AABR07052085.1
ENSRNOG00000049610,AABR07052085.2
ENSRNOG00000008501,AABR07052130.1
ENSRNOG00000051418,AABR07052130.2
ENSRNOG00000038559,AABR07052431.1
ENSRNOG00000029423,AABR07052519.1
ENSRNOG00000061432,AABR07052519.2
ENSRNOG00000028543,AABR07052523.1
ENSRNOG00000061130,AABR07052523.2
ENSRNOG00000041393,AABR07052554.1
ENSRNOG00000022637,AABR07052585.1
ENSRNOG00000023227,AABR07052585.2
ENSRNOG00000059251,AABR07052585.2
ENSRNOG00000059447,AABR07052585.3
ENSRNOG00000031935,AABR07052587.1
ENSRNOG00000009648,AABR07052755.1
ENSRNOG00000032597,AABR07052755.2
ENSRNOG00000052073,AABR07052755.2
ENSRNOG00000009952,AABR07052768.1
ENSRNOG00000052240,AABR07052768.2
ENSRNOG00000010179,AABR07052795.1
ENSRNOG00000052378,AABR07052795.2
ENSRNOG00000042248,AABR07052812.1
ENSRNOG00000004381,AABR07053065.1
ENSRNOG00000048336,AABR07053065.2
ENSRNOG00000041826,AABR07053152.1
ENSRNOG00000004787,AABR07053185.1
ENSRNOG00000048689,AABR07053185.2
ENSRNOG00000031694,AABR07053188.1
ENSRNOG00000024256,AABR07053635.1
ENSRNOG00000059755,AABR07053635.2
ENSRNOG00000011715,AABR07053669.1
ENSRNOG00000053263,AABR07053669.2
ENSRNOG00000017740,AABR07053707.1
ENSRNOG00000056657,AABR07053707.2
ENSRNOG00000033913,AABR07053734.1
ENSRNOG00000027574,AABR07053879.1
ENSRNOG00000060829,AABR07053879.2
ENSRNOG00000024844,AABR07054117.1
ENSRNOG00000059949,AABR07054117.2
ENSRNOG00000032769,AABR07054186.1
ENSRNOG00000033100,AABR07054189.1
ENSRNOG00000005920,AABR07054266.1
ENSRNOG00000049589,AABR07054266.2
ENSRNOG00000042486,AABR07054272.1
ENSRNOG00000031275,AABR07054361.1
ENSRNOG00000014425,AABR07054456.1
ENSRNOG00000054765,AABR07054456.2
ENSRNOG00000040443,AABR07054473.1
ENSRNOG00000008136,AABR07054547.1
ENSRNOG00000051218,AABR07054547.2
ENSRNOG00000036747,AABR07054723.1
ENSRNOG00000039997,AABR07055527.1
ENSRNOG00000025369,AABR07055668.1
ENSRNOG00000060127,AABR07055668.2
ENSRNOG00000025340,AABR07055682.1
ENSRNOG00000060118,AABR07055682.2
ENSRNOG00000032682,AABR07055728.1
ENSRNOG00000030254,AABR07055747.1
ENSRNOG00000061728,AABR07055747.2
ENSRNOG00000008398,AABR07055789.1
ENSRNOG00000051359,AABR07055789.2
ENSRNOG00000000958,AABR07055943.1
ENSRNOG00000045562,AABR07055943.2
ENSRNOG00000009072,AABR07056013.1
ENSRNOG00000051740,AABR07056013.2
ENSRNOG00000036410,AABR07056346.1
ENSRNOG00000032424,AABR07056556.1
ENSRNOG00000041450,AABR07056621.1
ENSRNOG00000024494,AABR07056633.1
ENSRNOG00000059826,AABR07056633.2
ENSRNOG00000041612,AABR07056643.1
ENSRNOG00000041366,AABR07056664.1
ENSRNOG00000023762,AABR07056845.1
ENSRNOG00000059608,AABR07056845.2
ENSRNOG00000005546,AABR07057196.1
ENSRNOG00000049279,AABR07057196.2
ENSRNOG00000004453,AABR07057250.1
ENSRNOG00000048407,AABR07057250.2
ENSRNOG00000040372,AABR07057302.1
ENSRNOG00000038174,AABR07057322.1
ENSRNOG00000014169,AABR07057460.1
ENSRNOG00000054616,AABR07057460.2
ENSRNOG00000029130,AABR07057586.1
ENSRNOG00000061335,AABR07057586.2
ENSRNOG00000024507,AABR07057678.1
ENSRNOG00000059835,AABR07057678.2
ENSRNOG00000041758,AABR07057844.1
ENSRNOG00000036522,AABR07057990.1
ENSRNOG00000033572,AABR07058017.1
ENSRNOG00000004906,AABR07058116.1
ENSRNOG00000048790,AABR07058116.2
ENSRNOG00000037549,AABR07058124.2
ENSRNOG00000025046,AABR07058366.1
ENSRNOG00000060018,AABR07058366.2
ENSRNOG00000007795,AABR07058410.1
ENSRNOG00000050992,AABR07058410.2
ENSRNOG00000037401,AABR07058413.1
ENSRNOG00000036519,AABR07058487.1
ENSRNOG00000041449,AABR07058539.1
ENSRNOG00000029243,AABR07058578.1
ENSRNOG00000061375,AABR07058578.2
ENSRNOG00000032311,AABR07058658.1
ENSRNOG00000036515,AABR07058826.1
ENSRNOG00000002475,AABR07058831.1
ENSRNOG00000046835,AABR07058831.2
ENSRNOG00000032026,AABR07058914.1
ENSRNOG00000036836,AABR07058937.1
ENSRNOG00000041521,AABR07059046.1
ENSRNOG00000003548,AABR07059162.1
ENSRNOG00000047637,AABR07059162.2
ENSRNOG00000040214,AABR07059198.1
ENSRNOG00000021533,AABR07059201.1
ENSRNOG00000058887,AABR07059201.2
ENSRNOG00000031486,AABR07059215.1
ENSRNOG00000036463,AABR07059295.1
ENSRNOG00000033874,AABR07059632.1
ENSRNOG00000029278,AABR07059675.1
ENSRNOG00000061385,AABR07059675.2
ENSRNOG00000039626,AABR07059877.1
ENSRNOG00000027692,AABR07060156.1
ENSRNOG00000060854,AABR07060156.2
ENSRNOG00000030979,AABR07060190.1
ENSRNOG00000061972,AABR07060190.2
ENSRNOG00000039142,AABR07060236.1
ENSRNOG00000027445,AABR07060293.1
ENSRNOG00000060793,AABR07060293.2
ENSRNOG00000036459,AABR07060522.1
ENSRNOG00000041461,AABR07060552.1
ENSRNOG00000015328,AABR07060577.1
ENSRNOG00000055257,AABR07060577.2
ENSRNOG00000027186,AABR07060588.1
ENSRNOG00000060708,AABR07060588.2
ENSRNOG00000008611,AABR07060593.1
ENSRNOG00000051489,AABR07060593.2
ENSRNOG00000033748,AABR07060610.1
ENSRNOG00000005630,AABR07060778.1
ENSRNOG00000049341,AABR07060778.2
ENSRNOG00000038376,AABR07060795.1
ENSRNOG00000030177,AABR07060979.1
ENSRNOG00000061696,AABR07060979.2
ENSRNOG00000038336,AABR07061003.1
ENSRNOG00000033938,AABR07061136.1
ENSRNOG00000005867,AABR07061152.1
ENSRNOG00000049535,AABR07061152.2
ENSRNOG00000038024,AABR07061254.1
ENSRNOG00000034129,AABR07061382.1
ENSRNOG00000019158,AABR07061412.1
ENSRNOG00000057506,AABR07061412.2
ENSRNOG00000036454,AABR07061586.1
ENSRNOG00000032820,AABR07061614.1
ENSRNOG00000042732,AABR07061755.1
ENSRNOG00000037266,AABR07061868.1
ENSRNOG00000030647,AABR07061871.1
ENSRNOG00000061860,AABR07061871.2
ENSRNOG00000000021,AABR07061902.1
ENSRNOG00000042823,AABR07061902.2
ENSRNOG00000031180,AABR07062108.1
ENSRNOG00000062052,AABR07062108.2
ENSRNOG00000027063,AABR07062136.1
ENSRNOG00000060678,AABR07062136.2
ENSRNOG00000027431,AABR07062268.1
ENSRNOG00000060787,AABR07062268.2
ENSRNOG00000041542,AABR07062404.1
ENSRNOG00000033855,AABR07062466.1
ENSRNOG00000041589,AABR07062477.1
ENSRNOG00000041515,AABR07062500.1
ENSRNOG00000041628,AABR07062511.1
ENSRNOG00000036912,AABR07062599.1
ENSRNOG00000004199,AABR07062753.1
ENSRNOG00000048192,AABR07062753.2
ENSRNOG00000040076,AABR07062912.1
ENSRNOG00000031342,AABR07063082.1
ENSRNOG00000002495,AABR07063126.1
ENSRNOG00000046844,AABR07063126.2
ENSRNOG00000029825,AABR07063632.1
ENSRNOG00000061568,AABR07063632.2
ENSRNOG00000036511,AABR07063638.1
ENSRNOG00000041867,AABR07063812.1
ENSRNOG00000041441,AABR07063824.1
ENSRNOG00000011040,AABR07063855.1
ENSRNOG00000052877,AABR07063855.2
ENSRNOG00000004108,AABR07063901.1
ENSRNOG00000048102,AABR07063901.2
ENSRNOG00000029594,AABR07064000.1
ENSRNOG00000061491,AABR07064000.2
ENSRNOG00000024969,AABR07064102.1
ENSRNOG00000059994,AABR07064102.2
ENSRNOG00000031285,AABR07064305.1
ENSRNOG00000008225,AABR07064349.1
ENSRNOG00000036504,AABR07064349.2
ENSRNOG00000051271,AABR07064349.2
ENSRNOG00000038771,AABR07064634.1
ENSRNOG00000004163,AABR07064667.1
ENSRNOG00000048166,AABR07064667.2
ENSRNOG00000038735,AABR07064702.1
ENSRNOG00000028058,AABR07064716.1
ENSRNOG00000060971,AABR07064716.2
ENSRNOG00000033058,AABR07064810.1
ENSRNOG00000004582,AABR07064983.1
ENSRNOG00000048506,AABR07064983.2
ENSRNOG00000027798,AABR07064992.1
ENSRNOG00000060881,AABR07064992.2
ENSRNOG00000038308,AABR07064998.1
ENSRNOG00000038335,AABR07064999.1
ENSRNOG00000042752,AABR07065010.1
ENSRNOG00000032248,AABR07065012.1
ENSRNOG00000036502,AABR07065049.1
ENSRNOG00000041395,AABR07065114.1
ENSRNOG00000036501,AABR07065154.1
ENSRNOG00000041626,AABR07065160.1
ENSRNOG00000036500,AABR07065217.1
ENSRNOG00000042542,AABR07065217.2
ENSRNOG00000021751,AABR07065265.1
ENSRNOG00000058961,AABR07065265.2
ENSRNOG00000037891,AABR07065353.1
ENSRNOG00000005718,AABR07065406.1
ENSRNOG00000049426,AABR07065406.2
ENSRNOG00000041744,AABR07065531.1
ENSRNOG00000041530,AABR07065532.1
ENSRNOG00000012677,AABR07065598.1
ENSRNOG00000053784,AABR07065598.2
ENSRNOG00000006321,AABR07065776.1
ENSRNOG00000049845,AABR07065776.2
ENSRNOG00000032671,AABR07065778.1
ENSRNOG00000033376,AABR07065782.1
ENSRNOG00000006333,AABR07065789.1
ENSRNOG00000049855,AABR07065789.2
ENSRNOG00000029121,AABR07065790.1
ENSRNOG00000061331,AABR07065790.2
ENSRNOG00000042197,AABR07065792.1
ENSRNOG00000042569,AABR07065811.1
ENSRNOG00000042305,AABR07065814.1
ENSRNOG00000042319,AABR07065814.2
ENSRNOG00000030235,AABR07065823.1
ENSRNOG00000061719,AABR07065823.2
ENSRNOG00000000124,AABR07065970.1
ENSRNOG00000042956,AABR07065970.2
ENSRNOG00000022509,AABR07066201.1
ENSRNOG00000059212,AABR07066201.2
ENSRNOG00000031939,AABR07066416.1
ENSRNOG00000031079,AABR07066516.1
ENSRNOG00000062010,AABR07066516.2
ENSRNOG00000032086,AABR07066753.1
ENSRNOG00000022566,AABR07066798.1
ENSRNOG00000059225,AABR07066798.2
ENSRNOG00000039790,AABR07066826.1
ENSRNOG00000042034,AABR07066994.1
ENSRNOG00000036549,AABR07067042.1
ENSRNOG00000011124,AABR07067267.1
ENSRNOG00000052921,AABR07067267.2
ENSRNOG00000038721,AABR07067274.1
ENSRNOG00000022456,AABR07067339.1
ENSRNOG00000059193,AABR07067339.2
ENSRNOG00000038911,AABR07067499.1
ENSRNOG00000016444,AABR07067506.1
ENSRNOG00000055894,AABR07067506.2
ENSRNOG00000028330,AABR07067600.1
ENSRNOG00000061059,AABR07067600.2
ENSRNOG00000041717,AABR07067736.1
ENSRNOG00000032947,AABR07067749.1
ENSRNOG00000041641,AABR07067788.1
ENSRNOG00000021002,AABR07067812.1
ENSRNOG00000058600,AABR07067812.2
ENSRNOG00000041583,AABR07068008.1
ENSRNOG00000037894,AABR07068042.1
ENSRNOG00000032518,AABR07068084.1
ENSRNOG00000041490,AABR07068084.2
ENSRNOG00000025970,AABR07068127.1
ENSRNOG00000060327,AABR07068127.2
ENSRNOG00000022614,AABR07068253.1
ENSRNOG00000059242,AABR07068253.2
ENSRNOG00000036543,AABR07068306.1
ENSRNOG00000025797,AABR07068417.1
ENSRNOG00000060277,AABR07068417.2
ENSRNOG00000031795,AABR07068650.1
ENSRNOG00000032822,AABR07068694.1
ENSRNOG00000041228,AABR07068755.1
ENSRNOG00000033199,AABR07068955.1
ENSRNOG00000012119,AABR07069282.1
ENSRNOG00000053483,AABR07069282.2
ENSRNOG00000039933,AABR07069371.1
ENSRNOG00000039627,AABR07069490.1
ENSRNOG00000041369,AABR07069791.2
ENSRNOG00000021490,AABR07069997.1
ENSRNOG00000058872,AABR07069997.2
ENSRNOG00000039200,AABR07070046.1
ENSRNOG00000041456,AABR07070077.1
ENSRNOG00000022382,AABR07070238.1
ENSRNOG00000059166,AABR07070238.2
ENSRNOG00000041296,AABR07070277.1
ENSRNOG00000014383,AABR07070456.1
ENSRNOG00000054749,AABR07070456.2
ENSRNOG00000012758,AABR07070679.1
ENSRNOG00000053836,AABR07070679.2
ENSRNOG00000000896,AABR07070892.1
ENSRNOG00000045387,AABR07070892.2
ENSRNOG00000008363,AABR07071101.1
ENSRNOG00000051340,AABR07071101.2
ENSRNOG00000041539,AABR07071167.1
ENSRNOG00000023330,AABR07071210.1
ENSRNOG00000059474,AABR07071210.2
ENSRNOG00000037129,AABR07071223.1
ENSRNOG00000041453,AABR07071368.1
ENSRNOG00000031483,AABR07071482.1
ENSRNOG00000042061,AABR07071500.1
ENSRNOG00000018786,AABR07071746.1
ENSRNOG00000057284,AABR07071746.2
ENSRNOG00000036530,AABR07071748.1
ENSRNOG00000041639,AABR07071819.1
ENSRNOG00000017306,AABR07071876.1
ENSRNOG00000056418,AABR07071876.2
ENSRNOG00000033924,AABR07071968.1
ENSRNOG00000030626,AABR07072002.1
ENSRNOG00000061850,AABR07072002.2
ENSRNOG00000042579,AABR07072078.1
ENSRNOG00000011155,AABR07072207.1
ENSRNOG00000052941,AABR07072207.2
ENSRNOG00000029216,AABR07072266.1
ENSRNOG00000061364,AABR07072266.2
ENSRNOG00000041613,AABR07072363.1
ENSRNOG00000002200,AABR07072371.1
ENSRNOG00000046617,AABR07072371.2
ENSRNOG00000033214,AABR07072400.1
ENSRNOG00000033030,AABR07072440.1
ENSRNOG00000021843,AABR07072463.1
ENSRNOG00000058999,AABR07072463.2
ENSRNOG00000011472,AABR07072758.1
ENSRNOG00000053123,AABR07072758.2
ENSRNOG00000030494,AABR07072761.1
ENSRNOG00000061817,AABR07072761.2
ENSRNOG00000041322,AABR07072773.1
ENSRNOG00000032530,AABR07072821.1
ENSRNOG00000028492,AABR07072872.1
ENSRNOG00000061110,AABR07072872.2
ENSRNOG00000005415,AABR07073014.1
ENSRNOG00000049200,AABR07073014.2
ENSRNOG00000017708,AABR07073038.1
ENSRNOG00000056642,AABR07073038.2
ENSRNOG00000028747,AABR07073039.1
ENSRNOG00000061200,AABR07073039.2
ENSRNOG00000041475,AABR07073059.1
ENSRNOG00000021437,AABR07073181.1
ENSRNOG00000058852,AABR07073181.2
ENSRNOG00000027052,AABR07073381.1
ENSRNOG00000060673,AABR07073381.2
ENSRNOG00000041609,AABR07073414.1
ENSRNOG00000038397,AABR07073531.1
ENSRNOG00000000967,Aacs
ENSRNOG00000045570,Aacs
ENSRNOG00000013950,Aadac
ENSRNOG00000054491,Aadac
ENSRNOG00000026613,Aadacl3
ENSRNOG00000037030,Aadacl4
ENSRNOG00000060520,Aadacl4
ENSRNOG00000011861,Aadat
ENSRNOG00000053336,Aadat
ENSRNOG00000018886,Aaed1
ENSRNOG00000057347,Aaed2
ENSRNOG00000008424,Aagab
ENSRNOG00000051374,Aagab
ENSRNOG00000018317,Aak1
ENSRNOG00000056992,Aak2
ENSRNOG00000012584,Aamdc
ENSRNOG00000053734,Aamdc
ENSRNOG00000014399,Aamp
ENSRNOG00000054755,Aamp
ENSRNOG00000011182,Aanat
ENSRNOG00000052961,Aanat
ENSRNOG00000020086,Aar2
ENSRNOG00000058054,Aar3
ENSRNOG00000004708,Aard
ENSRNOG00000048613,Aard
ENSRNOG00000018404,Aars
ENSRNOG00000057050,Aars
ENSRNOG00000025808,Aars2
ENSRNOG00000060281,Aars3
ENSRNOG00000020658,Aarsd1
ENSRNOG00000058394,Aarsd2
ENSRNOG00000002137,Aasdh
ENSRNOG00000046553,Aasdh
ENSRNOG00000005795,Aasdhppt
ENSRNOG00000049493,Aasdhppt
ENSRNOG00000039494,Aass
ENSRNOG00000002778,Aatf
ENSRNOG00000047036,Aatf
ENSRNOG00000004392,Aatk
ENSRNOG00000048343,Aatk
ENSRNOG00000002636,Abat
ENSRNOG00000046946,Abat
ENSRNOG00000018126,Abca1
ENSRNOG00000015248,Abca12
ENSRNOG00000025645,Abca13
ENSRNOG00000055214,Abca13
ENSRNOG00000060232,Abca14
ENSRNOG00000027505,Abca15
ENSRNOG00000015783,Abca16
ENSRNOG00000060811,Abca16
ENSRNOG00000039656,Abca17
ENSRNOG00000055507,Abca17
ENSRNOG00000014268,Abca2
ENSRNOG00000056886,Abca2
ENSRNOG00000054676,Abca3
ENSRNOG00000012892,Abca4
ENSRNOG00000004378,Abca5
ENSRNOG00000053915,Abca5
ENSRNOG00000048332,Abca6
ENSRNOG00000012939,Abca7
ENSRNOG00000004040,Abca8
ENSRNOG00000053933,Abca8
ENSRNOG00000004147,Abca8a
ENSRNOG00000048140,Abca8a
ENSRNOG00000048051,Abca9
ENSRNOG00000017993,Abcb10
ENSRNOG00000045670,Abcb10
ENSRNOG00000056811,Abcb11
ENSRNOG00000008012,Abcb1a
ENSRNOG00000051133,Abcb1a
ENSRNOG00000006398,Abcb5
ENSRNOG00000018697,Abcb6
ENSRNOG00000049910,Abcb6
ENSRNOG00000002790,Abcb7
ENSRNOG00000057229,Abcb7
ENSRNOG00000008557,Abcb8
ENSRNOG00000047046,Abcb8
ENSRNOG00000001082,Abcb9
ENSRNOG00000051454,Abcb9
ENSRNOG00000022305,Abcc1
ENSRNOG00000018863,Abcc10
ENSRNOG00000057334,Abcc11
ENSRNOG00000015666,Abcc12
ENSRNOG00000055445,Abcc13
ENSRNOG00000059139,Abcc2
ENSRNOG00000002948,Abcc3
ENSRNOG00000010064,Abcc4
ENSRNOG00000047194,Abcc4
ENSRNOG00000029178,Abcc5
ENSRNOG00000052305,Abcc5
ENSRNOG00000028781,Abcc6
ENSRNOG00000061352,Abcc6
ENSRNOG00000061211,Abcc7
ENSRNOG00000021130,Abcc8
ENSRNOG00000036960,Abcc9
ENSRNOG00000058697,Abcc9
ENSRNOG00000015538,Abcd2
ENSRNOG00000011929,Abcd3
ENSRNOG00000055375,Abcd3
ENSRNOG00000011964,Abcd4
ENSRNOG00000053371,Abcd4
ENSRNOG00000053390,Abcd5
ENSRNOG00000018345,Abce1
ENSRNOG00000057009,Abce2
ENSRNOG00000000799,Abcf1
ENSRNOG00000010609,Abcf2
ENSRNOG00000044715,Abcf2
ENSRNOG00000001710,Abcf3
ENSRNOG00000052619,Abcf3
ENSRNOG00000046211,Abcf4
ENSRNOG00000001158,Abcg1
ENSRNOG00000007041,Abcg2
ENSRNOG00000045737,Abcg2
ENSRNOG00000050382,Abcg3
ENSRNOG00000030216,Abcg3l1
ENSRNOG00000061711,Abcg3l2
ENSRNOG00000039890,Abcg3l3
ENSRNOG00000008862,Abcg4
ENSRNOG00000005250,Abcg5
ENSRNOG00000051626,Abcg5
ENSRNOG00000049047,Abcg6
ENSRNOG00000005420,Abcg8
ENSRNOG00000049203,Abcg9
ENSRNOG00000025689,Abhd1
ENSRNOG00000018910,Abhd11
ENSRNOG00000036934,Abhd12
ENSRNOG00000057359,Abhd12
ENSRNOG00000026855,Abhd12b
ENSRNOG00000060592,Abhd12b
ENSRNOG00000014598,Abhd13
ENSRNOG00000054867,Abhd14
ENSRNOG00000011936,Abhd14a
ENSRNOG00000053375,Abhd14a
ENSRNOG00000012073,Abhd14b
ENSRNOG00000053457,Abhd14b
ENSRNOG00000015002,Abhd15
ENSRNOG00000055091,Abhd16
ENSRNOG00000015067,Abhd16b
ENSRNOG00000055120,Abhd16b
ENSRNOG00000018212,Abhd17a
ENSRNOG00000056930,Abhd17a
ENSRNOG00000012514,Abhd17b
ENSRNOG00000053696,Abhd17b
ENSRNOG00000012683,Abhd17c
ENSRNOG00000053788,Abhd17c
ENSRNOG00000013692,Abhd18
ENSRNOG00000054339,Abhd19
ENSRNOG00000017120,Abhd2
ENSRNOG00000060241,Abhd2
ENSRNOG00000029370,Abhd3
ENSRNOG00000056315,Abhd3
ENSRNOG00000009244,Abhd4
ENSRNOG00000061417,Abhd4
ENSRNOG00000000221,Abhd5
ENSRNOG00000051840,Abhd5
ENSRNOG00000008167,Abhd6
ENSRNOG00000043060,Abhd6
ENSRNOG00000051237,Abhd7
ENSRNOG00000000054,Abhd8
ENSRNOG00000042868,Abhd9
ENSRNOG00000031325,Abi1
ENSRNOG00000017707,Abi2
ENSRNOG00000005575,Abi3
ENSRNOG00000056641,Abi3
ENSRNOG00000001627,Abi3bp
ENSRNOG00000046155,Abi3bp
ENSRNOG00000049299,Abi4
ENSRNOG00000009371,Abl1
ENSRNOG00000004305,Abl2
ENSRNOG00000051919,Abl2
ENSRNOG00000048282,Abl3
ENSRNOG00000007882,Ablim2
ENSRNOG00000019365,Ablim3
ENSRNOG00000051047,Ablim3
ENSRNOG00000057636,Ablim4
ENSRNOG00000039906,Abo3
ENSRNOG00000007999,Abra
ENSRNOG00000051123,Abra
ENSRNOG00000017585,Abt1
ENSRNOG00000056575,Abt2
ENSRNOG00000015762,Abtb1
ENSRNOG00000008510,Abtb2
ENSRNOG00000055495,Abtb2
ENSRNOG00000051422,Abtb3
ENSRNOG00000011234,AC091336.1
ENSRNOG00000052988,AC091336.2
ENSRNOG00000041621,AC093937.1
ENSRNOG00000032531,AC093965.1
ENSRNOG00000026891,AC093995.1
ENSRNOG00000060606,AC093995.2
ENSRNOG00000030704,AC094053.1
ENSRNOG00000061881,AC094053.2
ENSRNOG00000039788,AC094217.1
ENSRNOG00000022718,AC094246.1
ENSRNOG00000059278,AC094246.2
ENSRNOG00000020749,AC095278.1
ENSRNOG00000058454,AC095278.2
ENSRNOG00000036526,AC095650.1
ENSRNOG00000041746,AC095678.1
ENSRNOG00000033695,AC095825.1
ENSRNOG00000041437,AC095947.1
ENSRNOG00000015367,AC096024.1
ENSRNOG00000055276,AC096024.2
ENSRNOG00000018612,AC096030.1
ENSRNOG00000057181,AC096030.2
ENSRNOG00000000574,AC096404.1
ENSRNOG00000043616,AC096404.2
ENSRNOG00000024177,AC096601.1
